Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
22410916,Janet,Alex,Aciro,Female,1998-07-01,Uganda,Uganda,+256 7478 457 76,janet.aciro370@mail.com,329 Street  Mbarara,Mbarara,Mbarara,36641,Uganda Christian University,2.67,2.41,90,91,3,"CS101, MATH101, EE301",20,"AWS, R, JavaScript, PyTorch","Leadership, Communication, Teamwork",Computer Vision,"Software Engineer, Cybersecurity Analyst, ML Engineer, AI Researcher","Watching films, Dancing, Cooking, Hiking, Football",Kinesthetic,Online,Afternoon,"None, AI, Machine Learning","Networking, Algorithms, Databases","Linear Algebra, Mobile Development, Security",Bachelor of Business Administration (School of Business and Administration)
22770257,Hope,,Acan,Female,1999-09-05,Uganda,Uganda,+256 7400 696 21,hope_acan18@yahoo.com,64 Road Upper Budaka,Budaka,Budaka,25104,Uganda Christian University,3.54,None,84,56,3,"ML502, CS201, CYBER301",19,"C++, PyTorch, R, Python, Git, Cybersecurity, JavaScript","Leadership, Communication, Critical Thinking, Problem-solving, Teamwork, Time Management","NLP, Data Science",Software Engineer,"Cooking, Sports, Reading, Gaming",Kinesthetic,Alone,Afternoon,"None, Data Science, Computer Vision",Programming,"DevOps, Research Methods, Linear Algebra",Bachelor of Business Administration (School of Business and Administration)
22711260,Irene,,Odongo,Female,1998-03-10,Uganda,Uganda,+256 7786 521 93,irene_odongo874@co.ug,846 Plot Lower Nkumba,Nkumba,Wakiso,12587,Uganda Christian University,2.7,3.88,96,28,6,"CYBER301, EE301, PSY101, ECON101, MATH101, AI501",19,"Machine Learning, Pandas, C++, Deep Learning, Python, Machine Learning, JavaScript, AWS","Problem-solving, Leadership, Critical Thinking, Teamwork, Time Management, Communication","Machine Learning, None, NLP","Software Engineer, Data Scientist, AI Researcher, ML Engineer",Reading,Reading/Writing,One-on-one,Evening,"Cybersecurity, Machine Learning, Computer Vision","Databases, Software Engineering","Cloud Computing, Research Methods, Security",Bachelor of Business Administration (School of Business and Administration)
22658154,Stella,,Opiyo,Female,2006-08-01,Uganda,Uganda,+256 7874 451 19,stellaopiyo613@mail.com,520 Street Upper Kumi,Kumi,Kumi,30363,Uganda Christian University,2.6,2.52,76,46,4,"MATH101, CS101, DS401, PSY101",17,"SQL, Machine Learning, R, Python, JavaScript, Cybersecurity, Docker, Machine Learning","Teamwork, Time Management, Problem-solving","Machine Learning, Cybersecurity","AI Researcher, ML Engineer, Data Scientist","Farming, Gaming, Football, Dancing, Music",Auditory,Alone,Morning,"None, Computer Vision, Data Science, AI","Programming, Algorithms, Machine Learning, Networking",Cloud Computing,Bachelor of Business Administration (School of Business and Administration)
22445384,James,,Oryem,Male,2000-02-23,Uganda,Uganda,+256 7572 852 20,jamesoryem223@outlook.com,623 Avenue  Nkumba,Nkumba,Wakiso,91539,Uganda Christian University,3.27,2.15,30,43,4,"PHYS101, EE301, CS101, DS401",20,"R, Java, AWS, Python, JavaScript, Machine Learning","Communication, Time Management, Problem-solving","NLP, Artificial Intelligence, Data Science",AI Researcher,"Watching films, Music, Dancing, Gaming",Auditory,One-on-one,Afternoon,"Computer Vision, Cybersecurity","Data Structures, Programming","Research Methods, DevOps",Bachelor of Business Administration (School of Business and Administration)
22448723,Henry,James,Asiimwe,Male,1999-01-11,Uganda,Uganda,+256 7021 943 18,henry.asiimwe338@outlook.com,92 Street Central Gulu,Gulu,Gulu,73111,Uganda Christian University,3.77,3.61,73,42,5,"MATH101, ECON101, PSY101, PHYS101, ML502",12,"Docker, Deep Learning, Python","Teamwork, Communication, Time Management, Leadership, Critical Thinking, Problem-solving","Computer Vision, None","Cybersecurity Analyst, Data Scientist, Software Engineer","Photography, Football, Watching films, Cooking, Reading, Gaming",Visual,Alone,Afternoon,"Cybersecurity, AI","Data Structures, Software Engineering, Machine Learning, Databases","DevOps, Research Methods, Mobile Development",Bachelor of Business Administration (School of Business and Administration)
22161649,Daniel,Samuel,Aceng,Male,2005-07-12,Uganda,Uganda,+256 7534 405 88,daniel_aceng891@mail.com,829 Street  Jinja,Jinja,Jinja,55959,Uganda Christian University,2.81,None,63,95,3,"MATH101, ECON101, DS401",20,"JavaScript, TensorFlow","Problem-solving, Leadership, Communication, Time Management, Teamwork","Data Science, None","AI Researcher, Cybersecurity Analyst, Data Scientist, ML Engineer",Watching films,Auditory,Small group,Evening,"AI, Computer Vision, Machine Learning","Programming, Algorithms, Machine Learning","Cloud Computing, Security",Bachelor of Business Administration (School of Business and Administration)
22732963,Joan,,Bae,Female,2006-04-10,Uganda,Uganda,+256 7799 006 92,joanbae3@gmail.com,919 Avenue Upper Kampala,Kampala,Wakiso,54252,Uganda Christian University,3.29,3.09,53,70,3,"ECON101, AI501, MATH101",12,"C++, TensorFlow, JavaScript, Cybersecurity, SQL","Critical Thinking, Communication","Machine Learning, Cybersecurity","AI Researcher, Cybersecurity Analyst","Gaming, Dancing, Watching films, Photography, Hiking",Auditory,Small group,Late night,"Cybersecurity, Data Science, AI, None, Machine Learning","Algorithms, Web Development","DevOps, Statistics, Linear Algebra",Bachelor of Business Administration (School of Business and Administration)
22413575,Florence,,Laker,Female,1998-06-25,Uganda,Uganda,+256 7124 405 44,florencelaker629@yahoo.com,399 Street Central Iganga,Iganga,Iganga,58843,Uganda Christian University,2.94,2.58,61,19,5,"PHYS101, ECON101, DATA201, DS401, ML502",10,"Deep Learning, Git, Docker, C++, JavaScript","Problem-solving, Leadership, Critical Thinking, Teamwork, Communication","Artificial Intelligence, Cybersecurity, Machine Learning, Computer Vision","ML Engineer, AI Researcher, Cybersecurity Analyst","Gaming, Sports, Football",Kinesthetic,Alone,Evening,Machine Learning,"Algorithms, Machine Learning, Databases",Mobile Development,Bachelor of Business Administration (School of Business and Administration)
22566547,Annet,Juliet,Paul,Female,2001-08-14,Uganda,Uganda,+256 7749 497 98,annet.paul95@yahoo.com,232 Plot  Budaka,Budaka,Budaka,86012,Uganda Christian University,2.67,2.99,40,70,5,"CS101, AI501, CS201, DS401, PHYS101",16,"PyTorch, Docker, Java, Cybersecurity","Problem-solving, Critical Thinking",NLP,"AI Researcher, Cybersecurity Analyst","Football, Gaming",Reading/Writing,One-on-one,Morning,"Data Science, None, NLP","Algorithms, Networking","DevOps, Statistics, Cloud Computing",Bachelor of Business Administration (School of Business and Administration)
22691001,Janet,,Opio,Female,2004-08-14,Uganda,Uganda,+256 7108 334 75,janetopio97@outlook.com,517 Road Upper Jinja,Jinja,Jinja,36610,Uganda Christian University,2.25,None,74,55,3,"CS101, BIO202, EE301",19,"JavaScript, TensorFlow, PyTorch, Cybersecurity, Machine Learning","Time Management, Leadership, Critical Thinking, Problem-solving, Communication",None,"ML Engineer, Data Scientist, Cybersecurity Analyst, Software Engineer","Sports, Music, Dancing",Reading/Writing,Alone,Morning,"Machine Learning, NLP, Computer Vision","Programming, Algorithms, Databases","Cloud Computing, Mobile Development, DevOps",Bachelor of Business Administration (School of Business and Administration)
22185144,Tony,,Odongo,Male,1998-04-05,Uganda,Uganda,+256 7985 818 70,tony_odongo1005@gmail.com,328 Avenue  Fort Portal,Fort Portal,Kabarole,70359,Uganda Christian University,2.5,3.28,25,26,3,"PHYS101, DATA201, BIO202",14,"Docker, TensorFlow, JavaScript, PyTorch, Machine Learning, SQL, C++, AWS","Teamwork, Critical Thinking, Communication, Problem-solving, Leadership, Time Management","NLP, Data Science",Software Engineer,"Cooking, Sports, Hiking, Photography",Kinesthetic,Small group,Afternoon,"Data Science, None, NLP",Software Engineering,"Mobile Development, Research Methods",Bachelor of Business Administration (School of Business and Administration)
22378245,Tony,Margaret,Acan,Male,2000-12-03,Uganda,Uganda,+256 7249 596 34,tonyacan777@co.ug,813 Street  Lira,Lira,Lira,17424,Uganda Christian University,3.95,3.41,73,48,4,"MATH101, PSY101, DATA201, CYBER301",19,"Cybersecurity, SQL","Teamwork, Problem-solving, Leadership","NLP, Computer Vision","Software Engineer, Cybersecurity Analyst, AI Researcher, ML Engineer","Hiking, Sports, Reading, Football, Farming, Music",Visual,One-on-one,Evening,"Computer Vision, Cybersecurity","Networking, Software Engineering, Data Structures, Machine Learning","Mobile Development, Cloud Computing",Bachelor of Business Administration (School of Business and Administration)
22385347,Moses,,Aciro,Male,2003-10-11,Uganda,Uganda,+256 7217 806 55,moses_aciro539@co.ug,54 Road Central Masaka,Masaka,Masaka,66705,Uganda Christian University,3.74,2.03,120,6,3,"EE301, BIO202, MATH101",17,"Cybersecurity, JavaScript, Git, C++, SQL, Pandas, Docker","Time Management, Communication, Critical Thinking, Leadership, Teamwork, Problem-solving","NLP, Computer Vision, None, Cybersecurity","ML Engineer, Cybersecurity Analyst","Reading, Dancing, Music, Hiking, Farming",Kinesthetic,One-on-one,Evening,"NLP, None","Algorithms, Programming, Software Engineering, Web Development","DevOps, Security, Mobile Development",Bachelor of Business Administration (School of Business and Administration)
22192325,Brian,Phillip,Official,Male,2005-07-15,Uganda,Uganda,+256 7143 567 10,brian.official135@mail.com,210 Road Central Mbarara,Mbarara,Mbarara,26455,Uganda Christian University,2.7,3.48,128,27,6,"DS401, ML502, CYBER301, BIO202, CS101, AI501",13,"Python, Java, Machine Learning, Deep Learning, Docker","Communication, Critical Thinking, Time Management, Problem-solving",Data Science,"Cybersecurity Analyst, AI Researcher","Cooking, Reading",Visual,Online,Afternoon,Data Science,"Machine Learning, Databases, Software Engineering","Security, Linear Algebra, DevOps",Bachelor of Business Administration (School of Business and Administration)
22878634,Ronald,Juliet,Wandera,Male,2005-08-10,Uganda,Uganda,+256 7177 315 42,ronaldwandera78@gmail.com,135 Avenue Central Ibanda,Ibanda,Ibanda,64666,Uganda Christian University,3.57,3.72,78,33,4,"ECON101, EE301, MATH101, DS401",17,"SQL, R","Problem-solving, Communication, Leadership","NLP, Artificial Intelligence",ML Engineer,"Music, Reading, Gaming, Sports, Dancing",Auditory,Small group,Afternoon,"NLP, Computer Vision, Data Science, Cybersecurity","Programming, Data Structures",Security,Bachelor of Business Administration (School of Business and Administration)
22218736,Florence,Ruth,Opolot,Female,1998-05-24,Uganda,Uganda,+256 7089 600 67,florence.opolot154@co.ug,724 Avenue Upper Lira,Lira,Lira,90024,Uganda Christian University,3.8,3.21,38,88,6,"ML502, CS101, PSY101, EE301, CYBER301, MATH101",20,"TensorFlow, JavaScript, Cybersecurity, C++, Java","Critical Thinking, Problem-solving, Teamwork, Communication, Time Management, Leadership","Cybersecurity, NLP","Cybersecurity Analyst, AI Researcher, Software Engineer, Data Scientist","Photography, Reading, Hiking, Gaming, Watching films",Visual,One-on-one,Late night,Cybersecurity,"Web Development, Algorithms, Machine Learning, Data Structures","Statistics, Linear Algebra",Bachelor of Business Administration (School of Business and Administration)
22146558,Rose,Martha,Ssebagala,Female,2006-03-28,Uganda,Uganda,+256 7554 489 27,rose.ssebagala959@yahoo.com,300 Plot Lower Mbale,Mbale,Mbale,21855,Uganda Christian University,3.49,None,45,104,5,"CS101, CYBER301, ML502, PHYS101, DS401",9,"Deep Learning, Pandas, AWS, Docker, R","Leadership, Problem-solving","None, Cybersecurity, Computer Vision","Software Engineer, Cybersecurity Analyst","Gaming, Music, Football, Cooking, Dancing, Sports",Visual,One-on-one,Late night,"AI, Computer Vision, Machine Learning, NLP, Cybersecurity","Databases, Software Engineering",DevOps,Bachelor of Business Administration (School of Business and Administration)
22785449,Brian,,Kayongo,Male,1999-03-19,Uganda,Uganda,+256 7442 341 68,brian_kayongo782@co.ug,820 Avenue Central Ndejje,Ndejje,Luwero,93442,Uganda Christian University,2.82,None,61,2,5,"DS401, MATH101, EE301, ECON101, CS201",11,"Machine Learning, Python, SQL","Critical Thinking, Communication, Leadership, Problem-solving","NLP, Data Science, None","Data Scientist, AI Researcher, Cybersecurity Analyst",Farming,Kinesthetic,Online,Evening,AI,"Software Engineering, Programming","Mobile Development, Security",Bachelor of Business Administration (School of Business and Administration)
22730457,Patience,,Akena,Female,2004-03-24,Uganda,Uganda,+256 7211 719 04,patience.akena333@mail.com,150 Plot  Ibanda,Ibanda,Ibanda,34207,Uganda Christian University,3.16,None,89,103,6,"EE301, ECON101, CYBER301, AI501, DATA201, CS201",21,"Java, TensorFlow","Communication, Time Management","Artificial Intelligence, None, Machine Learning","Software Engineer, AI Researcher","Dancing, Football, Watching films, Photography",Kinesthetic,Small group,Late night,None,"Web Development, Software Engineering, Data Structures","DevOps, Mobile Development",Bachelor of Business Administration (School of Business and Administration)
22241138,Prossy,Jackline,Omondi,Female,2000-12-02,Uganda,Uganda,+256 7858 168 93,prossy.omondi159@co.ug,490 Street Central Busitema,Busitema,Busia,78803,Uganda Christian University,2.52,None,43,47,3,"DATA201, CS201, EE301",22,"Machine Learning, Java, Cybersecurity, SQL, Deep Learning, Python","Critical Thinking, Time Management","Artificial Intelligence, None, NLP, Cybersecurity","Software Engineer, Cybersecurity Analyst","Reading, Dancing, Sports",Visual,Online,Afternoon,None,"Databases, Algorithms, Web Development","DevOps, Cloud Computing",Bachelor of Business Administration (School of Business and Administration)
22773436,Richard,,Mukasa,Male,1999-04-20,Uganda,Uganda,+256 7951 822 65,richard.mukasa56@gmail.com,574 Street  Kabale,Kabale,Kabale,64532,Uganda Christian University,2.55,3.58,122,1,5,"CS101, DATA201, ML502, ECON101, MATH101",11,"R, Machine Learning, Git, Docker","Problem-solving, Teamwork, Leadership, Time Management, Communication","Cybersecurity, NLP, Computer Vision, Data Science","Software Engineer, AI Researcher",Gaming,Auditory,Online,Late night,"None, Computer Vision","Software Engineering, Networking, Databases, Programming",Linear Algebra,Bachelor of Business Administration (School of Business and Administration)
22627264,Stephen,Kenneth,Moses,Male,2006-01-11,Uganda,Uganda,+256 7669 929 82,stephen_moses20@outlook.com,361 Plot Upper Mukono,Mukono,Mukono,19404,Uganda Christian University,3.34,2.76,91,23,6,"CYBER301, ML502, PHYS101, DATA201, BIO202, CS201",14,"SQL, Pandas, PyTorch, R, TensorFlow, Git, Machine Learning, Docker","Time Management, Critical Thinking, Leadership, Problem-solving","NLP, Machine Learning, Cybersecurity, Data Science","ML Engineer, Data Scientist","Sports, Watching films, Music, Cooking, Hiking, Dancing",Auditory,Online,Evening,"Data Science, AI, NLP, Cybersecurity","Algorithms, Programming, Databases, Machine Learning","Statistics, Linear Algebra, Security",Bachelor of Business Administration (School of Business and Administration)
22586313,Esther,,Odoch,Female,2000-04-13,Uganda,Uganda,+256 7597 252 48,esther.odoch851@outlook.com,58 Plot Lower Masaka,Masaka,Masaka,17972,Uganda Christian University,3.44,2.89,44,86,6,"ECON101, PSY101, DATA201, ML502, CYBER301, CS101",9,"Machine Learning, AWS, Git, Deep Learning, Cybersecurity","Critical Thinking, Leadership, Time Management","NLP, Artificial Intelligence","Software Engineer, ML Engineer",Photography,Auditory,One-on-one,Afternoon,"Cybersecurity, AI, None, Computer Vision","Machine Learning, Algorithms, Databases","Cloud Computing, Security, Mobile Development",Bachelor of Business Administration (School of Business and Administration)
22602279,Joseph,,Laker,Male,2003-07-22,Uganda,Uganda,+256 7644 099 44,josephlaker555@gmail.com,314 Street Central Kampala,Kampala,Wakiso,27583,Uganda Christian University,3.65,2.78,108,5,3,"PSY101, AI501, DATA201",19,"JavaScript, PyTorch, Cybersecurity, Machine Learning, Deep Learning, R, Python","Critical Thinking, Time Management, Problem-solving, Teamwork, Communication","Cybersecurity, Artificial Intelligence, Computer Vision","Software Engineer, Cybersecurity Analyst, ML Engineer","Reading, Football, Gaming, Hiking, Farming, Watching films",Visual,Small group,Evening,"AI, Data Science","Web Development, Machine Learning, Data Structures, Programming","Cloud Computing, Security, Research Methods",Bachelor of Business Administration (School of Business and Administration)
22976365,Fred,,Ocen,Male,2006-07-16,Uganda,Uganda,+256 7687 024 65,fred_ocen738@mail.com,555 Avenue Upper Lira,Lira,Lira,71765,Uganda Christian University,2.62,2.06,32,83,4,"AI501, PSY101, ML502, CS201",16,"Python, Java, TensorFlow, SQL, Deep Learning, AWS, PyTorch, Machine Learning","Communication, Problem-solving, Leadership","Machine Learning, Cybersecurity, Data Science","ML Engineer, Data Scientist, Cybersecurity Analyst, AI Researcher","Farming, Music, Watching films, Cooking, Dancing, Photography",Auditory,One-on-one,Late night,"AI, Cybersecurity, NLP","Machine Learning, Programming",Mobile Development,Bachelor of Business Administration (School of Business and Administration)
22106283,Joseph,,Opiyo,Male,1999-09-22,Uganda,Uganda,+256 7696 023 59,joseph.opiyo810@mail.com,745 Plot Lower Jinja,Jinja,Jinja,20773,Uganda Christian University,3.56,3.06,93,66,5,"CS201, DATA201, EE301, DS401, ML502",11,"Deep Learning, Machine Learning, AWS, Cybersecurity","Time Management, Teamwork, Leadership, Problem-solving, Critical Thinking","Cybersecurity, Artificial Intelligence, Machine Learning","AI Researcher, Data Scientist, Cybersecurity Analyst","Hiking, Music",Reading/Writing,Online,Evening,"Computer Vision, Data Science, Cybersecurity, NLP, Machine Learning",Machine Learning,Statistics,Bachelor of Business Administration (School of Business and Administration)
22627792,John,Martha,Odongo,Male,1999-01-16,Uganda,Uganda,+256 7897 944 66,johnodongo276@co.ug,324 Plot Upper Lira,Lira,Lira,24501,Uganda Christian University,3.14,None,130,50,5,"BIO202, CS201, CS101, MATH101, DS401",13,"R, Cybersecurity, Java","Leadership, Time Management, Communication, Teamwork, Critical Thinking, Problem-solving","Artificial Intelligence, Computer Vision","Data Scientist, Cybersecurity Analyst","Farming, Music, Sports",Reading/Writing,Small group,Morning,"NLP, Machine Learning, None, AI","Networking, Software Engineering, Web Development",DevOps,Bachelor of Business Administration (School of Business and Administration)
22753855,Michael,Richard,Amony,Male,1998-06-25,Uganda,Uganda,+256 7135 058 96,michael_amony15@mail.com,736 Avenue  Gulu,Gulu,Gulu,29113,Uganda Christian University,3.39,3.97,59,80,5,"DS401, DATA201, AI501, ML502, PHYS101",20,"Docker, Git, Python","Time Management, Problem-solving, Communication, Critical Thinking","None, NLP, Cybersecurity","Data Scientist, AI Researcher","Football, Photography, Watching films, Sports",Kinesthetic,Small group,Morning,Machine Learning,"Programming, Web Development, Machine Learning, Software Engineering","Research Methods, Security, DevOps",Bachelor of Business Administration (School of Business and Administration)
22792883,Denis,,Aceng,Male,2001-01-23,Uganda,Uganda,+256 7174 935 60,denisaceng28@outlook.com,38 Plot Central Kabwohe,Kabwohe,Sheema,38757,Uganda Christian University,2.34,None,56,94,5,"MATH101, CYBER301, PHYS101, DS401, EE301",11,"AWS, SQL, Git","Critical Thinking, Problem-solving, Time Management, Teamwork, Communication","Artificial Intelligence, Computer Vision",Cybersecurity Analyst,"Photography, Farming, Football, Gaming, Watching films",Auditory,Small group,Afternoon,"Cybersecurity, AI, Data Science, Machine Learning, None","Networking, Software Engineering, Machine Learning",Linear Algebra,Bachelor of Business Administration (School of Business and Administration)
22708425,Ronald,,Ssentongo,Male,1999-09-15,Uganda,Uganda,+256 7921 615 46,ronald_ssentongo311@mail.com,867 Road Lower Busitema,Busitema,Busia,20975,Uganda Christian University,2.81,3.07,68,62,3,"CS201, CS101, CYBER301",11,"Deep Learning, C++, SQL, Machine Learning, PyTorch, Docker, R, AWS","Problem-solving, Critical Thinking","None, Cybersecurity, Computer Vision",Data Scientist,"Watching films, Football, Reading, Sports",Visual,One-on-one,Afternoon,Machine Learning,"Programming, Software Engineering",Cloud Computing,Bachelor of Business Administration (School of Business and Administration)
22406082,David,,Tumusiime,Male,2001-10-10,Uganda,Uganda,+256 7947 758 30,davidtumusiime206@co.ug,824 Street  Budaka,Budaka,Budaka,72056,Uganda Christian University,3.69,2.41,118,73,3,"CYBER301, CS201, BIO202",9,"Machine Learning, SQL, C++, Pandas","Time Management, Teamwork, Critical Thinking, Leadership","Data Science, Machine Learning","AI Researcher, Software Engineer, ML Engineer","Football, Gaming",Reading/Writing,One-on-one,Late night,Data Science,Data Structures,"Security, Mobile Development",Bachelor of Human Resource Management (School of Business and Administration)
22288238,Nalwadda,Brian,Opolot,Female,1998-09-11,Uganda,Uganda,+256 7454 168 07,nalwaddaopolot721@mail.com,315 Plot Upper Kasese,Kasese,Kasese,90827,Uganda Christian University,3.46,3.02,118,40,5,"PSY101, DS401, CS201, DATA201, BIO202",17,"Cybersecurity, Python, Git, Pandas, C++, Deep Learning, Java, PyTorch","Time Management, Critical Thinking, Communication, Leadership",Computer Vision,"Cybersecurity Analyst, AI Researcher, Data Scientist",Gaming,Auditory,Alone,Evening,AI,"Algorithms, Web Development","Cloud Computing, Linear Algebra",Bachelor of Human Resource Management (School of Business and Administration)
22478151,Andrew,Alex,Aciro,Male,1998-03-16,Uganda,Uganda,+256 7181 182 76,andrew_aciro599@outlook.com,192 Street  Jinja,Jinja,Jinja,45076,Uganda Christian University,2.54,None,113,106,5,"CS201, CS101, MATH101, ECON101, DS401",12,"C++, SQL, R, Machine Learning, AWS, PyTorch, Deep Learning, Pandas","Leadership, Teamwork, Time Management, Problem-solving","Cybersecurity, Artificial Intelligence","ML Engineer, AI Researcher, Data Scientist, Cybersecurity Analyst","Gaming, Sports, Dancing, Football, Music",Reading/Writing,Online,Afternoon,"NLP, Machine Learning","Programming, Software Engineering, Data Structures",Statistics,Bachelor of Human Resource Management (School of Business and Administration)
22811078,Martha,Justine,Obita,Female,1999-07-28,Uganda,Uganda,+256 7772 745 97,marthaobita951@gmail.com,99 Road Lower Masaka,Masaka,Masaka,70302,Uganda Christian University,2.24,3.08,15,87,4,"AI501, PHYS101, PSY101, EE301",17,"Git, PyTorch, C++","Communication, Time Management, Problem-solving","Data Science, Artificial Intelligence","AI Researcher, Software Engineer, Data Scientist, ML Engineer","Cooking, Photography, Dancing, Sports, Watching films, Music",Kinesthetic,Alone,Morning,AI,"Programming, Databases","Security, Linear Algebra",Bachelor of Human Resource Management (School of Business and Administration)
22806295,Sharon,George,Oloya,Female,1999-08-25,Uganda,Uganda,+256 7111 489 94,sharon_oloya35@gmail.com,731 Plot Lower Kampala,Kampala,Kampala,73809,Uganda Christian University,2.25,2.36,124,56,4,"PSY101, ML502, CYBER301, DATA201",10,"PyTorch, TensorFlow, Git, Deep Learning, Docker, AWS, SQL, Machine Learning","Communication, Critical Thinking, Problem-solving, Teamwork, Leadership","Computer Vision, Cybersecurity, Data Science, Machine Learning","Cybersecurity Analyst, Software Engineer",Gaming,Reading/Writing,Alone,Afternoon,"NLP, Machine Learning, Cybersecurity, Data Science, Computer Vision",Data Structures,"Research Methods, Mobile Development",Bachelor of Human Resource Management (School of Business and Administration)
22854950,Julius,,Akena,Male,2002-06-22,Uganda,Uganda,+256 7515 158 31,julius_akena403@gmail.com,744 Plot Upper Kisoro,Kisoro,Kisoro,81313,Uganda Christian University,3.66,3.14,16,20,5,"DS401, CS201, ML502, PSY101, DATA201",16,"JavaScript, Python, PyTorch, Deep Learning, R, Pandas, Machine Learning","Problem-solving, Communication, Time Management","Machine Learning, None","Cybersecurity Analyst, Software Engineer","Reading, Hiking",Reading/Writing,One-on-one,Morning,"AI, Machine Learning","Data Structures, Web Development, Algorithms","Mobile Development, DevOps, Research Methods",Bachelor of Human Resource Management (School of Business and Administration)
22475230,Edward,Jane,Lakot,Male,1999-11-04,Uganda,Uganda,+256 7857 193 21,edward.lakot520@gmail.com,976 Street Central Soroti,Soroti,Soroti,57587,Uganda Christian University,2.63,2.1,86,7,4,"ECON101, MATH101, DATA201, AI501",16,"SQL, PyTorch, AWS, Machine Learning, JavaScript, Docker","Teamwork, Communication, Critical Thinking, Problem-solving","Machine Learning, Data Science, Computer Vision, Artificial Intelligence","Cybersecurity Analyst, AI Researcher, ML Engineer, Data Scientist","Reading, Sports, Football, Gaming, Dancing, Photography",Reading/Writing,Online,Morning,"Computer Vision, Cybersecurity, Data Science, None","Programming, Web Development, Software Engineering",Linear Algebra,Bachelor of Human Resource Management (School of Business and Administration)
22594444,Pamela,Florence,Kasozi,Female,2005-07-03,Uganda,Uganda,+256 7990 824 20,pamelakasozi571@mail.com,716 Street  Masaka,Masaka,Masaka,97505,Uganda Christian University,3.44,2.84,105,19,6,"PHYS101, MATH101, ECON101, CS201, DATA201, CYBER301",19,"SQL, Pandas","Teamwork, Communication, Critical Thinking, Problem-solving, Leadership",Cybersecurity,"AI Researcher, Cybersecurity Analyst, Software Engineer, ML Engineer","Reading, Photography, Gaming, Dancing",Visual,Small group,Morning,Computer Vision,"Software Engineering, Databases, Data Structures",Security,Bachelor of Human Resource Management (School of Business and Administration)
22512280,Stephen,Sarah,Odongo,Male,2004-08-19,Uganda,Uganda,+256 7064 254 85,stephen.odongo381@mail.com,128 Plot Upper Mbale,Mbale,Mbale,87646,Uganda Christian University,2.84,2.0,101,110,5,"DATA201, CS201, ECON101, ML502, EE301",20,"TensorFlow, R, AWS, Python","Time Management, Teamwork, Leadership, Problem-solving, Critical Thinking","Artificial Intelligence, Machine Learning",ML Engineer,"Reading, Gaming",Auditory,One-on-one,Evening,"AI, None","Databases, Networking, Software Engineering, Data Structures",Cloud Computing,Bachelor of Human Resource Management (School of Business and Administration)
22736612,Peter,,Kayongo,Male,1999-03-17,Uganda,Uganda,+256 7275 659 09,peterkayongo715@co.ug,875 Street  Soroti,Soroti,Soroti,68813,Uganda Christian University,3.5,None,103,91,4,"PHYS101, ML502, MATH101, CYBER301",9,"Cybersecurity, Git, Machine Learning, C++, Docker, Deep Learning, R","Problem-solving, Communication, Time Management, Teamwork, Leadership","Cybersecurity, Artificial Intelligence, Data Science",Software Engineer,"Hiking, Dancing",Reading/Writing,Alone,Late night,"NLP, AI","Data Structures, Machine Learning, Programming","Security, DevOps, Research Methods",Bachelor of Human Resource Management (School of Business and Administration)
22173818,Rose,,Kato,Female,2002-09-25,Uganda,Uganda,+256 7244 080 74,rose_kato326@mail.com,164 Plot Upper Busitema,Busitema,Busia,74368,Uganda Christian University,2.41,None,86,59,3,"CS201, ECON101, CS101",20,"Cybersecurity, Java","Communication, Problem-solving, Time Management, Leadership, Critical Thinking",None,"Cybersecurity Analyst, Software Engineer, Data Scientist","Hiking, Gaming, Watching films",Auditory,One-on-one,Afternoon,"AI, Computer Vision, Data Science, Cybersecurity, Machine Learning","Web Development, Databases, Programming, Networking","Research Methods, Security",Bachelor of Human Resource Management (School of Business and Administration)
22374190,Peace,George,Ssebagala,Female,2002-01-09,Uganda,Uganda,+256 7008 374 70,peace_ssebagala492@mail.com,653 Plot  Budaka,Budaka,Budaka,91278,Uganda Christian University,2.51,3.61,96,87,5,"ML502, MATH101, CYBER301, AI501, CS201",13,"R, Deep Learning, Machine Learning, PyTorch","Communication, Time Management","Cybersecurity, Computer Vision",Cybersecurity Analyst,"Music, Hiking",Auditory,Small group,Afternoon,None,"Data Structures, Web Development","Linear Algebra, Mobile Development, Security",Bachelor of Human Resource Management (School of Business and Administration)
22912092,Peace,Dorothy,Aceng,Female,2004-03-16,Uganda,Uganda,+256 7827 894 44,peace.aceng26@outlook.com,61 Plot Central Busitema,Busitema,Busia,15418,Uganda Christian University,3.89,None,121,75,5,"DATA201, PSY101, BIO202, AI501, EE301",20,"R, Pandas, Java, C++, Cybersecurity, Deep Learning, Docker","Leadership, Critical Thinking","Artificial Intelligence, Computer Vision","ML Engineer, Cybersecurity Analyst, AI Researcher, Software Engineer",Reading,Kinesthetic,Online,Late night,"Machine Learning, AI, NLP, Computer Vision","Networking, Algorithms","Statistics, Linear Algebra, Security",Bachelor of Human Resource Management (School of Business and Administration)
